Variable.Name,Variable.Description,Data.File.Name,Data.File.Description,Begin.Year,EndYear,Component,Use.Constraints,epcf
LBDLYMNO,Lymphocyte number (1000 cells/uL),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p
LBDLYMNO,Lymphocyte number (1000 cells/uL),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p
LBDLYMNO,Lymphocyte number (1000 cells/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p
LBDLYMNO,Lymphocyte number (1000 cells/uL),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p
LBDLYMNO,Lymphocyte number,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p
LBDLYMNO,Lymphocyte number,L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p
LBDLYMNO,Lymphocyte number,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p
LBDMONO,Monocyte number (1000 cells/uL),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p
LBDMONO,Monocyte number (1000 cells/uL),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p
LBDMONO,Monocyte number (1000 cells/uL),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p
LBDMONO,Monocyte number (1000 cells/uL),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p
LBDMONO,Monocyte number (1000 cells/uL),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p
LBDMONO,Monocyte number (1000 cells/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p
LBDMONO,Monocyte number (1000 cells/uL),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p
LBDMONO,Monocyte number,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p
LBDMONO,Monocyte number,L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p
LBDMONO,Monocyte number,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p
LBDNENO,Segmented neutrophils num (1000 cell/uL),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p
LBDNENO,Segmented neutrophils num (1000 cell/uL),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p
LBDNENO,Segmented neutrophils num (1000 cell/uL),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p
LBDNENO,Segmented neutrophils num (1000 cell/uL),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p
LBDNENO,Segmented neutrophils num (1000 cell/uL),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p
LBDNENO,Segmented neutrophils number (1000 cell/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p
LBDNENO,Segmented neutrophils number (1000 cell/uL),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p
LBDNENO,Segmented neutrophils number,L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p
LBDNENO,Segmented neutrophils number,L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p
LBDNENO,Segmented neutrophils number,LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p
LBDP3,Prostate specific antigen ratio (%),L11PSA_B,Prostate specific antigen (PSA),2001,2002,Laboratory,None,p
LBDP3,Prostate specific antigen ratio (%),L11PSA_C,Prostate Specific Antigen (PSA),2003,2004,Laboratory,None,p
LBDP3,Prostate specific antigen ratio (%),PSA_D,Prostate Specific Antigen (PSA),2005,2006,Laboratory,None,p
LBDP3,Prostate specific antigen ratio (%),PSA_E,Prostate Specific Antigen (PSA),2007,2008,Laboratory,None,p
LBDP3,Prostate specific antigen ratio (%),PSA_F,Prostate Specific Antigen (PSA),2009,2010,Laboratory,None,p
LBDPCT,Transferrin saturation (%),FETIB_D,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",2005,2006,Laboratory,None,p
LBDPCT,Transferrin Saturation (%),FETIB_J,Iron Status - Serum,2017,2018,Laboratory,None,p
LBDPCT,Transferrin saturation (%),L40FE_B,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",2001,2002,Laboratory,None,p
LBDPCT,Transferrin saturation (%),L40FE_C,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",2003,2004,Laboratory,None,p
LBDRFO,RBC folate (ng/mL),FOLATE_G,Folate - RBC,2011,2012,Laboratory,None,p
LBDRFO,RBC folate (ng/mL),FOLATE_H,Folate - RBC,2013,2014,Laboratory,None,p
LBDRFO,RBC folate (ng/mL),FOLATE_I,Folate - RBC,2015,2016,Laboratory,None,p
LBDRFO,RBC folate (ng/mL),FOLATE_J,Folate - RBC,2017,2018,Laboratory,None,p
LBDSAPSI,Alkaline phosphatase (U/L),L40_B,Standard Biochemistry Profile,2001,2002,Laboratory,None,p
LBXAPB,Apolipoprotein (B) (mg/dL),ApoB_E,Apolipoprotein B,2007,2008,Laboratory,None,p
LBXAPB,Apolipoprotein (B) (mg/dL),ApoB_F,Apolipoprotein B,2009,2010,Laboratory,None,p
LBXAPB,Apolipoprotein (B) (mg/dL),ApoB_G,Apolipoprotein B,2011,2012,Laboratory,None,p
LBXAPB,Apolipoprotein (B) (mg/dL),ApoB_H,Apolipoprotein B,2013,2014,Laboratory,None,p
LBXAPB,Apolipoprotein (B) (mg/dL),APOB_I,Apolipoprotein B,2015,2016,Laboratory,None,p
LBXAPB,Apolipoprotein (B) (mg/dL),TRIGLY_D,"Cholesterol - LDL, Triglyceride & Apoliprotein (ApoB)",2005,2006,Laboratory,None,p
LBXATG,Thyroglobulin antibodies (IU/mL),THYROD_E,Thyroid Profile,2007,2008,Laboratory,None,p
LBXATG,Thyroglobulin antibodies (IU/mL),THYROD_F,Thyroid Profile,2009,2010,Laboratory,None,p
LBXATG,Thyroglobulin antibodies (IU/mL),THYROD_G,Thyroid Profile,2011,2012,Laboratory,None,p
LBXBAP,Bone alkaline phosphotase (ug/L),L11_C,"C-Reactive Protein (CRP), Bone Alkaline Phosphatase (BAP) & Parathyroid Hormone (PTH)",2003,2004,Laboratory,None,p
LBXBAP,Bone alkaline phosphotase (ug/L),LAB11,C-Reactive Protein (CRP),1999,2000,Laboratory,None,p
LBXBAPCT,Basophils percent (%),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p
LBXBAPCT,Basophils percent (%),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p
LBXBAPCT,Basophils percent (%),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p
LBXBAPCT,Basophils percent (%),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p
LBXBAPCT,Basophils percent (%),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p
LBXBAPCT,Basophils percent (%),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p
LBXBAPCT,Basophils percent (%),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p
LBXBAPCT,Basophils percent (%),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p
LBXBAPCT,Basophils percent (%),L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p
LBXBAPCT,Basophils percent (%),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p
LBXCPSI,C-peptide (nmol/L) in SI units,L10AM_B,"Plasma Fasting Glucose, Serum C-peptide & Insulin",2001,2002,Laboratory,None,p
LBXCPSI,C-peptide (nmol/L) in SI units,L10AM_C,"Plasma Fasting Glucose, Serum C-peptide & Insulin",2003,2004,Laboratory,None,p
LBXCPSI,C-peptide (nmol/L) in SI units,LAB10AM,"Plasma Fasting Glucose, Serum C-peptide & Insulin",1999,2000,Laboratory,None,p
LBXCRP,C-reactive protein (mg/dL),CRP_D,C-Reactive Protein (CRP),2005,2006,Laboratory,None,p
LBXCRP,C-reactive protein (mg/dL),CRP_E,C-Reactive Protein (CRP),2007,2008,Laboratory,None,p
LBXCRP,C-reactive protein(mg/dL),CRP_F,C-Reactive Protein (CRP),2009,2010,Laboratory,None,p
LBXCRP,C-reactive protein (mg/dL),L11_B,"C-Reactive protein (CRP), Fibrinogen, Bone Alkaline Phosphatase & Urinary N-telopeptides",2001,2002,Laboratory,None,p
LBXCRP,C-reactive protein (mg/dL),L11_C,"C-Reactive Protein (CRP), Bone Alkaline Phosphatase (BAP) & Parathyroid Hormone (PTH)",2003,2004,Laboratory,None,p
LBXCRP,C-reactive protein (mg/dL),LAB11,C-Reactive Protein (CRP),1999,2000,Laboratory,None,p
LBXEOPCT,Eosinophils percent (%),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p
LBXEOPCT,Eosinophils percent (%),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p
LBXEOPCT,Eosinophils percent (%),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p
LBXEOPCT,Eosinophils percent (%),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p
LBXEOPCT,Eosinophils percent (%),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p
LBXEOPCT,Eosinophils percent (%),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p
LBXEOPCT,Eosinophils percent (%),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p
LBXEOPCT,Eosinophils percent (%),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p
LBXEOPCT,Eosinophils percent (%),L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p
LBXEOPCT,Eosinophils percent (%),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p
LBXEPP,Protoporphyrin(ug/dL RBC),EPP_D,Erythrocyte Protoporphyrin,2005,2006,Laboratory,None,p
LBXEPP,Protoporphyrin(ug/dL RBC),L39_B,Erythrocyte Protoporphyrin,2001,2002,Laboratory,None,p
LBXEPP,Protoporphyrin(ug/dL RBC),L39EPP_C,Erythrocyte Protoporphyrin & Selenium,2003,2004,Laboratory,None,p
LBXEST,Estradiol (pg/mL),TST_H,Sex Steroid Hormone - Serum,2013,2014,Laboratory,None,p
LBXEST,Estradiol (pg/mL),TST_I,Sex Steroid Hormone - Serum,2015,2016,Laboratory,None,p
LBXFB,Fibrinogen (mg/dL),L11_B,"C-Reactive protein (CRP), Fibrinogen, Bone Alkaline Phosphatase & Urinary N-telopeptides",2001,2002,Laboratory,None,p
LBXFB,Fibrinogen (mg/dL),LAB11,C-Reactive Protein (CRP),1999,2000,Laboratory,None,p
LBXFER,Ferritin(ng/mL),FERTIN_D,Ferritin,2005,2006,Laboratory,None,p
LBXFER,Ferritin (ng/mL),FERTIN_E,Ferritin,2007,2008,Laboratory,None,p
LBXFER,Ferritin (ng/mL),FERTIN_F,Ferritin,2009,2010,Laboratory,None,p
LBXFER,Ferritin (ng/mL),FERTIN_I,Ferritin,2015,2016,Laboratory,None,p
LBXFER,Ferritin (ng/mL),FERTIN_J,Ferritin,2017,2018,Laboratory,None,p
LBXFOL,"Folate, serum (ng/mL)",FOLATE_D,Folate - RBC & Serum,2005,2006,Laboratory,None,p
LBXFOLSI,Serum folate ( nmol/L),FOLATE_E,Folate - RBC & Serum,2007,2008,Laboratory,None,p
LBXFOLSI,Serum folate (nmol/L),FOLATE_F,Folate - RBC & Serum,2009,2010,Laboratory,None,p
LBXFSH,Follicle stimulating hormone (mIU/mL),L40_B,Standard Biochemistry Profile,2001,2002,Laboratory,None,p
LBXFSH,Follicle stimulating hormone (mIU/mL),LAB18,Standard Biochemistry Profile & Hormones,1999,2000,Laboratory,None,p
LBXGH,Glycohemoglobin (%),GHB_D,Glycohemoglobin,2005,2006,Laboratory,None,p
LBXGH,Glycohemoglobin (%),GHB_E,Glycohemoglobin,2007,2008,Laboratory,None,p
LBXGH,Glycohemoglobin (%),GHB_F,Glycohemoglobin,2009,2010,Laboratory,None,p
LBXGH,Glycohemoglobin (%),GHB_G,Glycohemoglobin,2011,2012,Laboratory,None,p
LBXGH,Glycohemoglobin (%),GHB_H,Glycohemoglobin,2013,2014,Laboratory,None,p
LBXGH,Glycohemoglobin (%),GHB_I,Glycohemoglobin,2015,2016,Laboratory,None,p
LBXGH,Glycohemoglobin (%),GHB_J,Glycohemoglobin,2017,2018,Laboratory,None,p
LBXGH,Glycohemoglobin (%),L10_B,Glycohemoglobin,2001,2002,Laboratory,None,p
LBXGH,Glycohemoglobin (%),L10_C,Glycohemoglobin,2003,2004,Laboratory,None,p
LBXGH,,LAB10,Glycohemoglobin,1999,2000,Laboratory,None,p
LBXGLT,Two hour oral glucose tolerance (OGTT) (mg/dL),OGTT_D,Oral Glucose Tolerance Test,2005,2006,Laboratory,None,p
LBXGLT,Two Hour Glucose(OGTT) (mg/dL),OGTT_E,Oral Glucose Tolerance Test,2007,2008,Laboratory,None,p
LBXGLT,Two Hour Glucose(OGTT) (mg/dL),OGTT_F,Oral Glucose Tolerance Test,2009,2010,Laboratory,None,p
LBXGLT,Two Hour Glucose(OGTT) (mg/dL),OGTT_G,Oral Glucose Tolerance Test,2011,2012,Laboratory,None,p
LBXGLT,Two Hour Glucose(OGTT) (mg/dL),OGTT_H,Oral Glucose Tolerance Test,2013,2014,Laboratory,None,p
LBXGLT,Two Hour Glucose (OGTT) (mg/dL),OGTT_I,Oral Glucose Tolerance Test,2015,2016,Laboratory,None,p
LBXGLU,Fasting Glucose (mg/dL),GLU_D,Plasma Fasting Glucose & Insulin,2005,2006,Laboratory,None,p
LBXGLU,Fasting Glucose (mg/dL),GLU_E,Plasma Fasting Glucose & Insulin,2007,2008,Laboratory,None,p
LBXGLU,Fasting Glucose (mg/dL),GLU_F,Plasma Fasting Glucose & Insulin,2009,2010,Laboratory,None,p
LBXGLU,Fasting Glucose (mg/dL),GLU_G,Plasma Fasting Glucose & Insulin,2011,2012,Laboratory,None,p
LBXGLU,Fasting Glucose (mg/dL),GLU_H,Plasma Fasting Glucose,2013,2014,Laboratory,None,p
LBXGLU,Fasting Glucose (mg/dL),GLU_I,Plasma Fasting Glucose,2015,2016,Laboratory,None,p
LBXGLU,Fasting Glucose (mg/dL),GLU_J,Plasma Fasting Glucose,2017,2018,Laboratory,None,p
LBXGLU,"Glucose, plasma (mg/dL)",L10AM_B,"Plasma Fasting Glucose, Serum C-peptide & Insulin",2001,2002,Laboratory,None,p
LBXGLU,"Glucose, plasma (mg/dL)",L10AM_C,"Plasma Fasting Glucose, Serum C-peptide & Insulin",2003,2004,Laboratory,None,p
LBXGLU,"Glucose, plasma (mg/dL)",LAB10AM,"Plasma Fasting Glucose, Serum C-peptide & Insulin",1999,2000,Laboratory,None,p
LBXHCT,Hematocrit (%),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p
LBXHCT,Hematocrit (%),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p
LBXHCT,Hematocrit (%),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p
LBXHCT,Hematocrit (%),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p
LBXHCT,Hematocrit (%),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p
LBXHCT,Hematocrit (%),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p
LBXHCT,Hematocrit (%),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p
LBXHCT,Hematocrit (%),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p
LBXHCT,Hematocrit (%),L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p
LBXHCT,Hematocrit (%),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p
LBXHCY,Homocysteine (umol/L),HCY_D,Homocysteine,2005,2006,Laboratory,None,p
LBXHDD,Direct HDL-Cholesterol (mg/dL),l13_c,Cholesterol - Total & HDL,2003,2004,Laboratory,None,p
LBXHGB,Hemoglobin (g/dL),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p
LBXHGB,Hemoglobin (g/dL),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p
LBXHGB,Hemoglobin (g/dL),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p
LBXHGB,Hemoglobin (g/dL),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p
LBXHGB,Hemoglobin (g/dL),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p
LBXHGB,Hemoglobin (g/dL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p
LBXHGB,Hemoglobin (g/dL),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p
LBXHGB,Hemoglobin (g/dL),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p
LBXHGB,Hemoglobin (g/dL),L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p
LBXHGB,Hemoglobin (g/dL),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p
LBXHP1,Helicobacter pylori (ISR),LAB11,C-Reactive Protein (CRP),1999,2000,Laboratory,None,p
LBXIN,Insulin (uU/mL ),GLU_D,Plasma Fasting Glucose & Insulin,2005,2006,Laboratory,None,p
LBXIN,Insulin (uU/mL),GLU_E,Plasma Fasting Glucose & Insulin,2007,2008,Laboratory,None,p
LBXIN,Insulin (uU/mL),GLU_F,Plasma Fasting Glucose & Insulin,2009,2010,Laboratory,None,p
LBXIN,Insulin (uU/mL),GLU_G,Plasma Fasting Glucose & Insulin,2011,2012,Laboratory,None,p
LBXIN,Insulin (uU/mL),L10AM_B,"Plasma Fasting Glucose, Serum C-peptide & Insulin",2001,2002,Laboratory,None,p
LBXIN,Insulin (uU/mL),L10AM_C,"Plasma Fasting Glucose, Serum C-peptide & Insulin",2003,2004,Laboratory,None,p
LBXIN,Insulin (uU/mL),LAB10AM,"Plasma Fasting Glucose, Serum C-peptide & Insulin",1999,2000,Laboratory,None,p
LBXINSI,Insulin: SI(pmol/L),L10AM_B,"Plasma Fasting Glucose, Serum C-peptide & Insulin",2001,2002,Laboratory,None,p
LBXINSI,Insulin: SI(pmol/L),LAB10AM,"Plasma Fasting Glucose, Serum C-peptide & Insulin",1999,2000,Laboratory,None,p
LBXIRN,"Iron, Frozen Serum (ug/dL)",FETIB_D,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",2005,2006,Laboratory,None,p
LBXIRN,"Iron frozen, Serum (ug/dL)",FETIB_J,Iron Status - Serum,2017,2018,Laboratory,None,p
LBXIRN,"Iron, frozen (ug/dL)",L40FE_B,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",2001,2002,Laboratory,None,p
LBXIRN,"Iron, frozen (ug/dL)",L40FE_C,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",2003,2004,Laboratory,None,p
LBXLH,Luteinizing hormone (mIU/mL),L40_B,Standard Biochemistry Profile,2001,2002,Laboratory,None,p
LBXLH,Luteinizing hormone (mIU/mL),LAB18,Standard Biochemistry Profile & Hormones,1999,2000,Laboratory,None,p
LBXLYPCT,Lymphocyte percent (%),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p
LBXLYPCT,Lymphocyte percent (%),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p
LBXLYPCT,Lymphocyte percent (%),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p
LBXLYPCT,Lymphocyte percent (%),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p
LBXLYPCT,Lymphocyte percent (%),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p
LBXLYPCT,Lymphocyte percent (%),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p
LBXLYPCT,Lymphocyte percent (%),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p
LBXLYPCT,Lymphocyte percent (%),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p
LBXLYPCT,Lymphocyte percent (%),L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p
LBXLYPCT,Lymphocyte percent (%),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p
LBXMC,Mean cell hemoglobin concentration (g/dL),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p
LBXMC,Mean cell hemoglobin concentration (g/dL),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p
LBXMC,Mean cell hemoglobin concentration (g/dL),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p
LBXMC,Mean cell hemoglobin concentration (g/dL),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p
LBXMC,Mean cell hemoglobin concentration (g/dL),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p
LBXMC,Mean Cell Hemoglobin Concentration (g/dL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p
LBXMC,Mean cell hemoglobin concentration (g/dL),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p
LBXMC,Mean cell hemoglobin concentration (g/dL),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p
LBXMC,Mean cell hemoglobin concentration (g/dL),L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p
LBXMC,Mean cell hemoglobin concentration (g/dL),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p
LBXMCHSI,Mean cell hemoglobin (pg),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p
LBXMCHSI,Mean cell hemoglobin (pg),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p
LBXMCHSI,Mean cell hemoglobin (pg),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p
LBXMCHSI,Mean cell hemoglobin (pg),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p
LBXMCHSI,Mean cell hemoglobin (pg),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p
LBXMCHSI,Mean cell hemoglobin (pg),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p
LBXMCHSI,Mean cell hemoglobin (pg),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p
LBXMCHSI,Mean cell hemoglobin (pg),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p
LBXMCHSI,Mean cell hemoglobin (pg),L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p
LBXMCHSI,Mean cell hemoglobin (pg),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p
LBXMCVSI,Mean cell volume (fL),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p
LBXMCVSI,Mean cell volume (fL),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p
LBXMCVSI,Mean cell volume (fL),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p
LBXMCVSI,Mean cell volume (fL),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p
LBXMCVSI,Mean cell volume (fL),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p
LBXMCVSI,Mean cell volume (fL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p
LBXMCVSI,Mean cell volume (fL),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p
LBXMCVSI,Mean cell volume (fL),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p
LBXMCVSI,Mean cell volume (fL),L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p
LBXMCVSI,Mean cell volume (fL),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p
LBXMMASI,Methylmalonic Acid (nmol/L),MMA_G,Methylmalonic Acid,2011,2012,Laboratory,None,p
LBXMMASI,Methylmalonic Acid (nmol/L),MMA_H,Methylmalonic Acid,2013,2014,Laboratory,None,p
LBXMOPCT,Monocyte percent (%),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p
LBXMOPCT,Monocyte percent (%),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p
LBXMOPCT,Monocyte percent (%),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p
LBXMOPCT,Monocyte percent (%),CBC_G,Complete Blood Count with 5-part Differential - Whole Blood,2011,2012,Laboratory,None,p
LBXMOPCT,Monocyte percent (%),CBC_H,Complete Blood Count with 5-part Differential - Whole Blood,2013,2014,Laboratory,None,p
LBXMOPCT,Monocyte percent (%),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None,p
LBXMOPCT,Monocyte percent (%),CBC_J,Complete Blood Count with 5-Part Differential,2017,2018,Laboratory,None,p
LBXMOPCT,Monocyte percent (%),L25_B,Complete Blood Count with 5-part Differential - Whole Blood,2001,2002,Laboratory,None,p
LBXMOPCT,Monocyte percent (%),L25_C,Complete Blood Count with 5-part Differential - Whole Blood,2003,2004,Laboratory,None,p
LBXMOPCT,Monocyte percent (%),LAB25,Complete Blood Count with 5-part Differential - Whole Blood,1999,2000,Laboratory,None,p
LBXMPSI,Mean platelet volume (fL),CBC_D,Complete Blood Count with 5-Part Differential - Whole Blood,2005,2006,Laboratory,None,p
LBXMPSI,Mean platelet volume (fL),CBC_E,Complete Blood Count with 5-part Differential - Whole Blood,2007,2008,Laboratory,None,p
LBXMPSI,Mean platelet volume (fL),CBC_F,Complete Blood Count with 5-part Differential - Whole Blood,2009,2010,Laboratory,None,p
