Variable.Name,Variable.Description,Data.File.Name,Data.File.Description,Begin.Year,EndYear,Component,Use.Constraints,epcf,varname,category,subcategory
DXDLLPF,Left Leg Percent Fat,DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDLLPF,anthropometric,dexa
DXDLLPF,Left Leg Percent Fat,DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDLLPF,anthropometric,dexa
DXDLLPF,Left Leg Percent Fat,DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDLLPF,anthropometric,dexa
DXDLLPF,Left Leg Percent Fat,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDLLPF,anthropometric,dexa
DXDLLTOT,Left Leg Total (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDLLTOT,anthropometric,dexa
DXDLLTOT,Left Leg Total (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDLLTOT,anthropometric,dexa
DXDLLTOT,Left Leg Total (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDLLTOT,anthropometric,dexa
DXDLLTOT,Left Leg Total (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDLLTOT,anthropometric,dexa
DXDRALE,Right Arm Lean excl Bone Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDRALE,anthropometric,dexa
DXDRALE,Right Arm Lean excl Bone Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDRALE,anthropometric,dexa
DXDRALE,Right Arm Lean excl Bone Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDRALE,anthropometric,dexa
DXDRALE,Right Arm Lean excl Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDRALE,anthropometric,dexa
DXDRAPF,Right Arm Percent Fat,DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDRAPF,anthropometric,dexa
DXDRAPF,Right Arm Percent Fat,DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDRAPF,anthropometric,dexa
DXDRAPF,Right Arm Percent Fat,DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDRAPF,anthropometric,dexa
DXDRAPF,Right Arm Percent Fat,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDRAPF,anthropometric,dexa
DXDRATOT,Right Arm Total (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDRATOT,anthropometric,dexa
DXDRATOT,Right Arm Total (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDRATOT,anthropometric,dexa
DXDRATOT,Right Arm Total (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDRATOT,anthropometric,dexa
DXDRATOT,Right Arm Total (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDRATOT,anthropometric,dexa
DXDRLLE,Right Leg Lean excl Bone Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDRLLE,anthropometric,dexa
DXDRLLE,Right Leg Lean excl Bone Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDRLLE,anthropometric,dexa
DXDRLLE,Right Leg Lean excl Bone Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDRLLE,anthropometric,dexa
DXDRLLE,Right Leg Lean excl Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDRLLE,anthropometric,dexa
DXDRLPF,Right Leg Percent Fat,DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDRLPF,anthropometric,dexa
DXDRLPF,Right Leg Percent Fat,DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDRLPF,anthropometric,dexa
DXDRLPF,Right Leg Percent Fat,DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDRLPF,anthropometric,dexa
DXDRLPF,Right Leg Percent Fat,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDRLPF,anthropometric,dexa
DXDRLTOT,Right Leg Total (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDRLTOT,anthropometric,dexa
DXDRLTOT,Right Leg Total (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDRLTOT,anthropometric,dexa
DXDRLTOT,Right Leg Total (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDRLTOT,anthropometric,dexa
DXDRLTOT,Right Leg Total (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDRLTOT,anthropometric,dexa
DXDSTA,Subtotal Area (cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDSTA,anthropometric,dexa
DXDSTA,Subtotal Area (cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDSTA,anthropometric,dexa
DXDSTA,Subtotal Area (cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDSTA,anthropometric,dexa
DXDSTA,Subtotal Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDSTA,anthropometric,dexa
DXDSTBMC,Subtotal Bone Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDSTBMC,anthropometric,dexa
DXDSTBMC,Subtotal Bone Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDSTBMC,anthropometric,dexa
DXDSTBMC,Subtotal Bone Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDSTBMC,anthropometric,dexa
DXDSTBMC,Subtotal Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDSTBMC,anthropometric,dexa
DXDSTBMD,Subtotal Bone Mineral Density (grams/cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDSTBMD,anthropometric,dexa
DXDSTBMD,Subtotal Bone Mineral Density (grams/cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDSTBMD,anthropometric,dexa
DXDSTBMD,Subtotal Bone Mineral Density (grams/cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDSTBMD,anthropometric,dexa
DXDSTBMD,Subtotal Bone Mineral Density (grams/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDSTBMD,anthropometric,dexa
DXDSTFAT,Subtotal Fat (g),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDSTFAT,anthropometric,dexa
DXDSTFAT,Subtotal Fat (g),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDSTFAT,anthropometric,dexa
DXDSTFAT,Subtotal Fat (g),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDSTFAT,anthropometric,dexa
DXDSTFAT,Subtotal Fat (g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDSTFAT,anthropometric,dexa
DXDSTLE,Subtotal Lean excl BMC (g),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDSTLE,anthropometric,dexa
DXDSTLE,Subtotal Lean excl BMC (g),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDSTLE,anthropometric,dexa
DXDSTLE,Subtotal Lean excl BMC (g),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDSTLE,anthropometric,dexa
DXDSTLE,Subtotal Lean excl BMC (g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDSTLE,anthropometric,dexa
DXDSTLI,Subtotal Lean incl BMC (g),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDSTLI,anthropometric,dexa
DXDSTLI,Subtotal Lean incl BMC (g),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDSTLI,anthropometric,dexa
DXDSTLI,Subtotal Lean incl BMC (g),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDSTLI,anthropometric,dexa
DXDSTLI,Subtotal Lean incl BMC (g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDSTLI,anthropometric,dexa
DXDSTPF,Subtotal Percent Fat,DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDSTPF,anthropometric,dexa
DXDSTPF,Subtotal Percent Fat,DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDSTPF,anthropometric,dexa
DXDSTPF,Subtotal Percent Fat,DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDSTPF,anthropometric,dexa
DXDSTPF,Subtotal Percent Fat,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDSTPF,anthropometric,dexa
DXDSTTOT,Subtotal (Total excl Head) (g),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDSTTOT,anthropometric,dexa
DXDSTTOT,Subtotal (Total excl Head) (g),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDSTTOT,anthropometric,dexa
DXDSTTOT,Subtotal (Total excl Head) (g),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDSTTOT,anthropometric,dexa
DXDSTTOT,Subtotal (Total excl Head) (g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDSTTOT,anthropometric,dexa
DXDTOA,Total Area (cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDTOA,anthropometric,dexa
DXDTOA,Total Area (cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDTOA,anthropometric,dexa
DXDTOA,Total Area (cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDTOA,anthropometric,dexa
DXDTOA,Total Area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDTOA,anthropometric,dexa
DXDTOBMC,Total Bone Mineral Content (g),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDTOBMC,anthropometric,dexa
DXDTOBMC,Total Bone Mineral Content (g),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDTOBMC,anthropometric,dexa
DXDTOBMC,Total Bone Mineral Content (g),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDTOBMC,anthropometric,dexa
DXDTOBMC,Total Bone Mineral Content (g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDTOBMC,anthropometric,dexa
DXDTOBMD,Total Bone Mineral Density (g/cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDTOBMD,anthropometric,dexa
DXDTOBMD,Total Bone Mineral Density (g/cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDTOBMD,anthropometric,dexa
DXDTOBMD,Total Bone Mineral Density (g/cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDTOBMD,anthropometric,dexa
DXDTOBMD,Total Bone Mineral Density (g/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDTOBMD,anthropometric,dexa
DXDTOFAT,Total Fat (g),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDTOFAT,anthropometric,dexa
DXDTOFAT,Total Fat (g),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDTOFAT,anthropometric,dexa
DXDTOFAT,Total Fat (g),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDTOFAT,anthropometric,dexa
DXDTOFAT,Total Fat (g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDTOFAT,anthropometric,dexa
DXDTOLE,Total Lean excl BMC (g),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDTOLE,anthropometric,dexa
DXDTOLE,Total Lean excl BMC (g),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDTOLE,anthropometric,dexa
DXDTOLE,Total Lean excl BMC (g),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDTOLE,anthropometric,dexa
DXDTOLE,Total Lean excl BMC (g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDTOLE,anthropometric,dexa
DXDTOLI,Total Lean incl BMC (g),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDTOLI,anthropometric,dexa
DXDTOLI,Total Lean incl BMC (g),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDTOLI,anthropometric,dexa
DXDTOLI,Total Lean incl BMC (g),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDTOLI,anthropometric,dexa
DXDTOLI,Total Lean incl BMC (g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDTOLI,anthropometric,dexa
DXDTOPF,Total Percent Fat,DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDTOPF,anthropometric,dexa
DXDTOPF,Total Percent Fat,DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDTOPF,anthropometric,dexa
DXDTOPF,Total Percent Fat,DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDTOPF,anthropometric,dexa
DXDTOPF,Total Percent Fat,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDTOPF,anthropometric,dexa
DXDTOTOT,Total Lean+Fat (g),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDTOTOT,anthropometric,dexa
DXDTOTOT,Total Lean+Fat(g),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDTOTOT,anthropometric,dexa
DXDTOTOT,Total Lean+Fat(g),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDTOTOT,anthropometric,dexa
DXDTOTOT,Total Lean+Fat(g),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDTOTOT,anthropometric,dexa
DXDTRA,Trunk Bone area (cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDTRA,anthropometric,dexa
DXDTRA,Trunk Bone area (cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDTRA,anthropometric,dexa
DXDTRA,Trunk Bone area (cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDTRA,anthropometric,dexa
DXDTRA,Trunk Bone area (cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDTRA,anthropometric,dexa
DXDTRBMC,Trunk Bone Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDTRBMC,anthropometric,dexa
DXDTRBMC,Trunk Bone Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDTRBMC,anthropometric,dexa
DXDTRBMC,Trunk Bone Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDTRBMC,anthropometric,dexa
DXDTRBMC,Trunk Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDTRBMC,anthropometric,dexa
DXDTRBMD,Trunk Bone BMD (g/cm^2),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDTRBMD,anthropometric,dexa
DXDTRBMD,Trunk Bone BMD (g/cm^2),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDTRBMD,anthropometric,dexa
DXDTRBMD,Trunk Bone BMD (g/cm^2),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDTRBMD,anthropometric,dexa
DXDTRBMD,Trunk Bone BMD (g/cm^2),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDTRBMD,anthropometric,dexa
DXDTRLE,Trunk Lean excl Bone Mineral Content (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDTRLE,anthropometric,dexa
DXDTRLE,Trunk Lean excl Bone Mineral Content (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDTRLE,anthropometric,dexa
DXDTRLE,Trunk Lean excl Bone Mineral Content (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDTRLE,anthropometric,dexa
DXDTRLE,Trunk Lean excl Bone Mineral Content (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDTRLE,anthropometric,dexa
DXDTRPF,Trunk Percent Fat,DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDTRPF,anthropometric,dexa
DXDTRPF,Trunk Percent Fat,DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDTRPF,anthropometric,dexa
DXDTRPF,Trunk Percent Fat,DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDTRPF,anthropometric,dexa
DXDTRPF,Trunk Percent Fat,DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDTRPF,anthropometric,dexa
DXDTRTOT,Trunk Total (grams),DXX_G,Dual-Energy X-ray Absorptiometry - Whole Body,2011,2012,Examination,None,p,DXDTRTOT,anthropometric,dexa
DXDTRTOT,Trunk Total (grams),DXX_H,Dual-Energy X-ray Absorptiometry - Whole Body,2013,2014,Examination,None,p,DXDTRTOT,anthropometric,dexa
DXDTRTOT,Trunk Total (grams),DXX_I,Dual-Energy X-ray Absorptiometry - Whole Body,2015,2016,Examination,None,p,DXDTRTOT,anthropometric,dexa
DXDTRTOT,Trunk Total (grams),DXX_J,Dual-Energy X-ray Absorptiometry - Whole Body,2017,2018,Examination,None,p,DXDTRTOT,anthropometric,dexa
DXXAGRAT,Android to gynoid ratio,DXXAG_C,Dual Energy X-ray Absorptiometry - Android/Gynoid,2003,2004,Examination,None,p,DXXAGRAT,anthropometric,dexa
DXXAGRAT,Android to gynoid ratio,DXXAG_D,Dual Energy X-ray Absorptiometry - Android/Gynoid,2005,2006,Examination,None,p,DXXAGRAT,anthropometric,dexa
DXXAGRAT,Android to gynoid ratio,DXXAG_G,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2011,2012,Examination,None,p,DXXAGRAT,anthropometric,dexa
DXXAGRAT,Android to gynoid ratio,DXXAG_H,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2013,2014,Examination,None,p,DXXAGRAT,anthropometric,dexa
DXXAGRAT,Android to gynoid ratio,DXXAG_I,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2015,2016,Examination,None,p,DXXAGRAT,anthropometric,dexa
DXXAGRAT,Android to gynoid ratio,DXXAG_J,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2017,2018,Examination,None,p,DXXAGRAT,anthropometric,dexa
DXXAGST,Android/gynoid region status,DXXAG_G,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2011,2012,Examination,None,p,DXXAGST,anthropometric,dexa
DXXAGST,Android/gynoid region status,DXXAG_H,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2013,2014,Examination,None,p,DXXAGST,anthropometric,dexa
DXXAGST,Android/gynoid region status,DXXAG_I,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2015,2016,Examination,None,p,DXXAGST,anthropometric,dexa
DXXAGST,Android/gynoid region status,DXXAG_J,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2017,2018,Examination,None,p,DXXAGST,anthropometric,dexa
DXXANFM,Android fat mass,DXXAG_C,Dual Energy X-ray Absorptiometry - Android/Gynoid,2003,2004,Examination,None,p,DXXANFM,anthropometric,dexa
DXXANFM,Android fat mass,DXXAG_D,Dual Energy X-ray Absorptiometry - Android/Gynoid,2005,2006,Examination,None,p,DXXANFM,anthropometric,dexa
DXXANFM,Android fat mass,DXXAG_G,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2011,2012,Examination,None,p,DXXANFM,anthropometric,dexa
DXXANFM,Android fat mass,DXXAG_H,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2013,2014,Examination,None,p,DXXANFM,anthropometric,dexa
DXXANFM,Android fat mass,DXXAG_I,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2015,2016,Examination,None,p,DXXANFM,anthropometric,dexa
DXXANFM,Android fat mass,DXXAG_J,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2017,2018,Examination,None,p,DXXANFM,anthropometric,dexa
DXXANLM,Android lean mass,DXXAG_C,Dual Energy X-ray Absorptiometry - Android/Gynoid,2003,2004,Examination,None,p,DXXANLM,anthropometric,dexa
DXXANLM,Android lean mass,DXXAG_D,Dual Energy X-ray Absorptiometry - Android/Gynoid,2005,2006,Examination,None,p,DXXANLM,anthropometric,dexa
DXXANLM,Android lean mass,DXXAG_G,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2011,2012,Examination,None,p,DXXANLM,anthropometric,dexa
DXXANLM,Android lean mass,DXXAG_H,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2013,2014,Examination,None,p,DXXANLM,anthropometric,dexa
DXXANLM,Android lean mass,DXXAG_I,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2015,2016,Examination,None,p,DXXANLM,anthropometric,dexa
DXXANLM,Android lean mass,DXXAG_J,Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements,2017,2018,Examination,None,p,DXXANLM,anthropometric,dexa
DXXANTOM,Android total mass,DXXAG_C,Dual Energy X-ray Absorptiometry - Android/Gynoid,2003,2004,Examination,None,p,DXXANTOM,anthropometric,dexa
DXXANTOM,Android total mass,DXXAG_D,Dual Energy X-ray Absorptiometry - Android/Gynoid,2005,2006,Examination,None,p,DXXANTOM,anthropometric,dexa
