Data.File.Name,Variable.Name,Data.File.Description,Component,Use.Constraints,Begin.Year,EndYear,Variable.Description
DADA2RB_FAMILY_COUNT_G,RB_family139_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae
DADA2RB_FAMILY_COUNT_G,RB_family140_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;WCHB1-69
DADA2RB_FAMILY_COUNT_G,RB_family141_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;env.OPS_17
DADA2RB_FAMILY_COUNT_G,RB_family142_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;WCHB1-32;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family143_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;CKC4;NA;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family144_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Candidate_division_OP3;NA;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family145_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Candidate_division_SR1;NA;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family146_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Chlamydiaceae
DADA2RB_FAMILY_COUNT_G,RB_family147_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Chlamydiales_Incertae_Sedis
DADA2RB_FAMILY_COUNT_G,RB_family148_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;NA
DADA2RB_FAMILY_COUNT_G,RB_family149_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Parachlamydiaceae
DADA2RB_FAMILY_COUNT_G,RB_family150_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Simkaniaceae
DADA2RB_FAMILY_COUNT_G,RB_family151_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chlorobi;Chlorobia;Chlorobiales;OPB56
DADA2RB_FAMILY_COUNT_G,RB_family152_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chlorobi;Chlorobia;Chlorobiales;SJA-28
DADA2RB_FAMILY_COUNT_G,RB_family153_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chlorobi;Ignavibacteria;Ignavibacteriales;IheB3-7
DADA2RB_FAMILY_COUNT_G,RB_family154_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chlorobi;Ignavibacteria;Ignavibacteriales;NA
DADA2RB_FAMILY_COUNT_G,RB_family155_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chlorobi;NA;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family156_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae
DADA2RB_FAMILY_COUNT_G,RB_family157_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;Ardenticatenia;Ardenticatenales;NA
DADA2RB_FAMILY_COUNT_G,RB_family158_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;Ardenticatenia;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family159_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae
DADA2RB_FAMILY_COUNT_G,RB_family160_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae
DADA2RB_FAMILY_COUNT_G,RB_family161_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae
DADA2RB_FAMILY_COUNT_G,RB_family162_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;Chloroflexia;Herpetosiphonales;Herpetosiphonaceae
DADA2RB_FAMILY_COUNT_G,RB_family163_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781
DADA2RB_FAMILY_COUNT_G,RB_family164_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;Gitt-GS-136;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family165_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;JG30-KF-CM66;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family166_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;JG37-AG-4;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family167_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;KD4-96;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family168_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;NA
DADA2RB_FAMILY_COUNT_G,RB_family169_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;Ktedonobacteria;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family170_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;NA;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family171_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;P2-11E;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family172_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;S085;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family173_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;SAR202_clade;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family174_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;TK10;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family175_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;Thermomicrobia;AKYG1722;NA
DADA2RB_FAMILY_COUNT_G,RB_family176_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;Thermomicrobia;JG30-KF-CM45;NA
DADA2RB_FAMILY_COUNT_G,RB_family177_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Chloroflexi;Thermomicrobia;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family178_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Cloacimonetes;LNR_A2-18;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family179_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Cyanobacteria;Chloroplast;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family180_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Cyanobacteria;Cyanobacteria;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family181_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI
DADA2RB_FAMILY_COUNT_G,RB_family182_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Cyanobacteria;Cyanobacteria;SubsectionII;FamilyII
DADA2RB_FAMILY_COUNT_G,RB_family183_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Cyanobacteria;Cyanobacteria;SubsectionIII;FamilyI
DADA2RB_FAMILY_COUNT_G,RB_family184_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Cyanobacteria;ML635J-21;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family185_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Cyanobacteria;Melainabacteria;Caenarcaniphilales;NA
DADA2RB_FAMILY_COUNT_G,RB_family186_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Cyanobacteria;Melainabacteria;Gastranaerophilales;NA
DADA2RB_FAMILY_COUNT_G,RB_family187_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Cyanobacteria;Melainabacteria;Obscuribacterales;NA
DADA2RB_FAMILY_COUNT_G,RB_family188_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Cyanobacteria;Melainabacteria;Vampirovibrionales;NA
DADA2RB_FAMILY_COUNT_G,RB_family189_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Cyanobacteria;NA;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family190_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae
DADA2RB_FAMILY_COUNT_G,RB_family191_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae
DADA2RB_FAMILY_COUNT_G,RB_family192_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Trueperaceae
DADA2RB_FAMILY_COUNT_G,RB_family193_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae
DADA2RB_FAMILY_COUNT_G,RB_family194_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Elusimicrobia;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae
DADA2RB_FAMILY_COUNT_G,RB_family195_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Elusimicrobia;Elusimicrobia;Lineage_IIb;NA
DADA2RB_FAMILY_COUNT_G,RB_family196_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Elusimicrobia;Elusimicrobia;Lineage_IV;NA
DADA2RB_FAMILY_COUNT_G,RB_family197_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Elusimicrobia;Elusimicrobia;Lineage_I_(Endomicrobia);NA
DADA2RB_FAMILY_COUNT_G,RB_family198_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Elusimicrobia;Elusimicrobia;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family199_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae
DADA2RB_FAMILY_COUNT_G,RB_family200_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae
DADA2RB_FAMILY_COUNT_G,RB_family201_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae
DADA2RB_FAMILY_COUNT_G,RB_family202_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Bacillales;Family_X
DADA2RB_FAMILY_COUNT_G,RB_family203_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Bacillales;Family_XI
DADA2RB_FAMILY_COUNT_G,RB_family204_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Bacillales;Family_XII
DADA2RB_FAMILY_COUNT_G,RB_family205_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Bacillales;NA
DADA2RB_FAMILY_COUNT_G,RB_family206_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae
DADA2RB_FAMILY_COUNT_G,RB_family207_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae
DADA2RB_FAMILY_COUNT_G,RB_family208_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Bacillales;Sporolactobacillaceae
DADA2RB_FAMILY_COUNT_G,RB_family209_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae
DADA2RB_FAMILY_COUNT_G,RB_family210_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae
DADA2RB_FAMILY_COUNT_G,RB_family211_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae
DADA2RB_FAMILY_COUNT_G,RB_family212_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae
DADA2RB_FAMILY_COUNT_G,RB_family213_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae
DADA2RB_FAMILY_COUNT_G,RB_family214_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae
DADA2RB_FAMILY_COUNT_G,RB_family215_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae
DADA2RB_FAMILY_COUNT_G,RB_family216_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Lactobacillales;NA
DADA2RB_FAMILY_COUNT_G,RB_family217_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Lactobacillales;P5D1-392
DADA2RB_FAMILY_COUNT_G,RB_family218_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae
DADA2RB_FAMILY_COUNT_G,RB_family219_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family220_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Bacilli;RS-F29;NA
DADA2RB_FAMILY_COUNT_G,RB_family221_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae
DADA2RB_FAMILY_COUNT_G,RB_family222_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1
DADA2RB_FAMILY_COUNT_G,RB_family223_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_vadinBB60_group
DADA2RB_FAMILY_COUNT_G,RB_family224_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Clostridiales;Defluviitaleaceae
DADA2RB_FAMILY_COUNT_G,RB_family225_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae
DADA2RB_FAMILY_COUNT_G,RB_family226_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XI
DADA2RB_FAMILY_COUNT_G,RB_family227_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XII
DADA2RB_FAMILY_COUNT_G,RB_family228_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII
DADA2RB_FAMILY_COUNT_G,RB_family229_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Clostridiales;Gracilibacteraceae
DADA2RB_FAMILY_COUNT_G,RB_family230_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
DADA2RB_FAMILY_COUNT_G,RB_family231_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Clostridiales;NA
DADA2RB_FAMILY_COUNT_G,RB_family232_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae
DADA2RB_FAMILY_COUNT_G,RB_family233_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae
DADA2RB_FAMILY_COUNT_G,RB_family234_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
DADA2RB_FAMILY_COUNT_G,RB_family235_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Clostridiales;Syntrophomonadaceae
DADA2RB_FAMILY_COUNT_G,RB_family236_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Halanaerobiales;64K2
DADA2RB_FAMILY_COUNT_G,RB_family237_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family238_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Family_III
DADA2RB_FAMILY_COUNT_G,RB_family239_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;NA
DADA2RB_FAMILY_COUNT_G,RB_family240_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae
DADA2RB_FAMILY_COUNT_G,RB_family241_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae
DADA2RB_FAMILY_COUNT_G,RB_family242_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;NA;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family243_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae
DADA2RB_FAMILY_COUNT_G,RB_family244_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Negativicutes;Selenomonadales;NA
DADA2RB_FAMILY_COUNT_G,RB_family245_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae
DADA2RB_FAMILY_COUNT_G,RB_family246_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae
DADA2RB_FAMILY_COUNT_G,RB_family247_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Hados.Sed.Eubac.3
DADA2RB_FAMILY_COUNT_G,RB_family248_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae
DADA2RB_FAMILY_COUNT_G,RB_family249_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;NA
DADA2RB_FAMILY_COUNT_G,RB_family250_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Gemmatimonadetes;Gemmatimonadetes;AT425-EubC11_terrestrial_group;NA
DADA2RB_FAMILY_COUNT_G,RB_family251_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Gemmatimonadetes;Gemmatimonadetes;BD2-11_terrestrial_group;NA
DADA2RB_FAMILY_COUNT_G,RB_family252_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae
DADA2RB_FAMILY_COUNT_G,RB_family253_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Gemmatimonadetes;Gemmatimonadetes;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family254_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Gemmatimonadetes;Gemmatimonadetes;S0134_terrestrial_group;NA
DADA2RB_FAMILY_COUNT_G,RB_family255_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Gracilibacteria;NA;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family256_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Hydrogenedentes;NA;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family257_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Latescibacteria;NA;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family258_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Lentisphaerae;Lentisphaerae_RFP12_gut_group;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family259_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae
DADA2RB_FAMILY_COUNT_G,RB_family260_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales;Oligosphaeraceae
DADA2RB_FAMILY_COUNT_G,RB_family261_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Lentisphaerae;WCHB1-25;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family262_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Microgenomates;NA;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family263_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;0319-6A21
DADA2RB_FAMILY_COUNT_G,RB_family264_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae
DADA2RB_FAMILY_COUNT_G,RB_family265_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Omnitrophica;NPL-UPA2;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family266_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;PAUC34f;NA;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family267_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Parcubacteria;NA;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family268_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Planctomycetes;NA;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family269_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Planctomycetes;OM190;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family270_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Planctomycetes;Phycisphaerae;CPla-3_termite_group;NA
DADA2RB_FAMILY_COUNT_G,RB_family271_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;NA
DADA2RB_FAMILY_COUNT_G,RB_family272_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae
DADA2RB_FAMILY_COUNT_G,RB_family273_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Planctomycetes;Phycisphaerae;WD2101_soil_group;NA
DADA2RB_FAMILY_COUNT_G,RB_family274_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Planctomycetes;Pla4_lineage;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family275_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
DADA2RB_FAMILY_COUNT_G,RB_family276_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Planctomycetes;vadinHA49;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family277_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Proteobacteria;ARKDMS-49;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family278_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae
DADA2RB_FAMILY_COUNT_G,RB_family279_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae
DADA2RB_FAMILY_COUNT_G,RB_family280_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Proteobacteria;Alphaproteobacteria;DB1-14;NA
DADA2RB_FAMILY_COUNT_G,RB_family281_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA
DADA2RB_FAMILY_COUNT_G,RB_family282_count,DADA2RB_FAMILY_COUNT_G,Laboratory,None,2011,2012,Bacteria;Proteobacteria;Alphaproteobacteria;OCS116_clade;NA
