pvarname,evarname,n,e_table_name,p_table_name
CD8TPP,DRXTM181,1178,DRXTOT,DNAM_A
CD4TPP,DRXTM181,1178,DRXTOT,DNAM_A
Nkcell,DRXTM181,1178,DRXTOT,DNAM_A
Bcell,DRXTM181,1178,DRXTOT,DNAM_A
MonoPP,DRXTM181,1178,DRXTOT,DNAM_A
NeuPP,DRXTM181,1178,DRXTOT,DNAM_A
WTDN4YR,DRXTM181,2078,DRXTOT,DNAM_A
XY_Estimation,DRXTM201,1178,DRXTOT,DNAM_A
HorvathAge,DRXTM201,1178,DRXTOT,DNAM_A
HannumAge,DRXTM201,1178,DRXTOT,DNAM_A
SkinBloodAge,DRXTM201,1178,DRXTOT,DNAM_A
PhenoAge,DRXTM201,1178,DRXTOT,DNAM_A
GDF15Mort,DRXTM201,1178,DRXTOT,DNAM_A
B2MMort,DRXTM201,1178,DRXTOT,DNAM_A
CystatinCMort,DRXTM201,1178,DRXTOT,DNAM_A
TIMP1Mort,DRXTM201,1178,DRXTOT,DNAM_A
ADMMort,DRXTM201,1178,DRXTOT,DNAM_A
PAI1Mort,DRXTM201,1178,DRXTOT,DNAM_A
LeptinMort,DRXTM201,1178,DRXTOT,DNAM_A
PACKYRSMort,DRXTM201,1178,DRXTOT,DNAM_A
CRPMort,DRXTM201,1178,DRXTOT,DNAM_A
logA1CMort,DRXTM201,1178,DRXTOT,DNAM_A
GrimAgeMort,DRXTM201,1178,DRXTOT,DNAM_A
GrimAge2Mort,DRXTM201,1178,DRXTOT,DNAM_A
HorvathTelo,DRXTM201,1178,DRXTOT,DNAM_A
YangCell,DRXTM201,1178,DRXTOT,DNAM_A
ZhangAge,DRXTM201,1178,DRXTOT,DNAM_A
LinAge,DRXTM201,1178,DRXTOT,DNAM_A
WeidnerAge,DRXTM201,1178,DRXTOT,DNAM_A
VidalBraloAge,DRXTM201,1178,DRXTOT,DNAM_A
DunedinPoAm,DRXTM201,1178,DRXTOT,DNAM_A
CD8TPP,DRXTM201,1178,DRXTOT,DNAM_A
CD4TPP,DRXTM201,1178,DRXTOT,DNAM_A
Nkcell,DRXTM201,1178,DRXTOT,DNAM_A
Bcell,DRXTM201,1178,DRXTOT,DNAM_A
MonoPP,DRXTM201,1178,DRXTOT,DNAM_A
NeuPP,DRXTM201,1178,DRXTOT,DNAM_A
WTDN4YR,DRXTM201,2078,DRXTOT,DNAM_A
XY_Estimation,DRXTM221,1178,DRXTOT,DNAM_A
HorvathAge,DRXTM221,1178,DRXTOT,DNAM_A
HannumAge,DRXTM221,1178,DRXTOT,DNAM_A
SkinBloodAge,DRXTM221,1178,DRXTOT,DNAM_A
PhenoAge,DRXTM221,1178,DRXTOT,DNAM_A
GDF15Mort,DRXTM221,1178,DRXTOT,DNAM_A
B2MMort,DRXTM221,1178,DRXTOT,DNAM_A
CystatinCMort,DRXTM221,1178,DRXTOT,DNAM_A
TIMP1Mort,DRXTM221,1178,DRXTOT,DNAM_A
ADMMort,DRXTM221,1178,DRXTOT,DNAM_A
PAI1Mort,DRXTM221,1178,DRXTOT,DNAM_A
LeptinMort,DRXTM221,1178,DRXTOT,DNAM_A
PACKYRSMort,DRXTM221,1178,DRXTOT,DNAM_A
CRPMort,DRXTM221,1178,DRXTOT,DNAM_A
logA1CMort,DRXTM221,1178,DRXTOT,DNAM_A
GrimAgeMort,DRXTM221,1178,DRXTOT,DNAM_A
GrimAge2Mort,DRXTM221,1178,DRXTOT,DNAM_A
HorvathTelo,DRXTM221,1178,DRXTOT,DNAM_A
YangCell,DRXTM221,1178,DRXTOT,DNAM_A
ZhangAge,DRXTM221,1178,DRXTOT,DNAM_A
LinAge,DRXTM221,1178,DRXTOT,DNAM_A
WeidnerAge,DRXTM221,1178,DRXTOT,DNAM_A
VidalBraloAge,DRXTM221,1178,DRXTOT,DNAM_A
DunedinPoAm,DRXTM221,1178,DRXTOT,DNAM_A
CD8TPP,DRXTM221,1178,DRXTOT,DNAM_A
CD4TPP,DRXTM221,1178,DRXTOT,DNAM_A
Nkcell,DRXTM221,1178,DRXTOT,DNAM_A
Bcell,DRXTM221,1178,DRXTOT,DNAM_A
MonoPP,DRXTM221,1178,DRXTOT,DNAM_A
NeuPP,DRXTM221,1178,DRXTOT,DNAM_A
WTDN4YR,DRXTM221,2078,DRXTOT,DNAM_A
XY_Estimation,DRXTMAGN,1178,DRXTOT,DNAM_A
HorvathAge,DRXTMAGN,1178,DRXTOT,DNAM_A
HannumAge,DRXTMAGN,1178,DRXTOT,DNAM_A
SkinBloodAge,DRXTMAGN,1178,DRXTOT,DNAM_A
PhenoAge,DRXTMAGN,1178,DRXTOT,DNAM_A
GDF15Mort,DRXTMAGN,1178,DRXTOT,DNAM_A
B2MMort,DRXTMAGN,1178,DRXTOT,DNAM_A
CystatinCMort,DRXTMAGN,1178,DRXTOT,DNAM_A
TIMP1Mort,DRXTMAGN,1178,DRXTOT,DNAM_A
ADMMort,DRXTMAGN,1178,DRXTOT,DNAM_A
PAI1Mort,DRXTMAGN,1178,DRXTOT,DNAM_A
LeptinMort,DRXTMAGN,1178,DRXTOT,DNAM_A
PACKYRSMort,DRXTMAGN,1178,DRXTOT,DNAM_A
CRPMort,DRXTMAGN,1178,DRXTOT,DNAM_A
logA1CMort,DRXTMAGN,1178,DRXTOT,DNAM_A
GrimAgeMort,DRXTMAGN,1178,DRXTOT,DNAM_A
GrimAge2Mort,DRXTMAGN,1178,DRXTOT,DNAM_A
HorvathTelo,DRXTMAGN,1178,DRXTOT,DNAM_A
YangCell,DRXTMAGN,1178,DRXTOT,DNAM_A
ZhangAge,DRXTMAGN,1178,DRXTOT,DNAM_A
LinAge,DRXTMAGN,1178,DRXTOT,DNAM_A
WeidnerAge,DRXTMAGN,1178,DRXTOT,DNAM_A
VidalBraloAge,DRXTMAGN,1178,DRXTOT,DNAM_A
DunedinPoAm,DRXTMAGN,1178,DRXTOT,DNAM_A
CD8TPP,DRXTMAGN,1178,DRXTOT,DNAM_A
CD4TPP,DRXTMAGN,1178,DRXTOT,DNAM_A
Nkcell,DRXTMAGN,1178,DRXTOT,DNAM_A
Bcell,DRXTMAGN,1178,DRXTOT,DNAM_A
MonoPP,DRXTMAGN,1178,DRXTOT,DNAM_A
NeuPP,DRXTMAGN,1178,DRXTOT,DNAM_A
WTDN4YR,DRXTMAGN,2078,DRXTOT,DNAM_A
XY_Estimation,DRXTMFAT,1178,DRXTOT,DNAM_A
HorvathAge,DRXTMFAT,1178,DRXTOT,DNAM_A
HannumAge,DRXTMFAT,1178,DRXTOT,DNAM_A
SkinBloodAge,DRXTMFAT,1178,DRXTOT,DNAM_A
PhenoAge,DRXTMFAT,1178,DRXTOT,DNAM_A
GDF15Mort,DRXTMFAT,1178,DRXTOT,DNAM_A
B2MMort,DRXTMFAT,1178,DRXTOT,DNAM_A
CystatinCMort,DRXTMFAT,1178,DRXTOT,DNAM_A
TIMP1Mort,DRXTMFAT,1178,DRXTOT,DNAM_A
ADMMort,DRXTMFAT,1178,DRXTOT,DNAM_A
PAI1Mort,DRXTMFAT,1178,DRXTOT,DNAM_A
LeptinMort,DRXTMFAT,1178,DRXTOT,DNAM_A
PACKYRSMort,DRXTMFAT,1178,DRXTOT,DNAM_A
CRPMort,DRXTMFAT,1178,DRXTOT,DNAM_A
logA1CMort,DRXTMFAT,1178,DRXTOT,DNAM_A
GrimAgeMort,DRXTMFAT,1178,DRXTOT,DNAM_A
GrimAge2Mort,DRXTMFAT,1178,DRXTOT,DNAM_A
HorvathTelo,DRXTMFAT,1178,DRXTOT,DNAM_A
YangCell,DRXTMFAT,1178,DRXTOT,DNAM_A
ZhangAge,DRXTMFAT,1178,DRXTOT,DNAM_A
LinAge,DRXTMFAT,1178,DRXTOT,DNAM_A
WeidnerAge,DRXTMFAT,1178,DRXTOT,DNAM_A
VidalBraloAge,DRXTMFAT,1178,DRXTOT,DNAM_A
DunedinPoAm,DRXTMFAT,1178,DRXTOT,DNAM_A
CD8TPP,DRXTMFAT,1178,DRXTOT,DNAM_A
CD4TPP,DRXTMFAT,1178,DRXTOT,DNAM_A
Nkcell,DRXTMFAT,1178,DRXTOT,DNAM_A
Bcell,DRXTMFAT,1178,DRXTOT,DNAM_A
MonoPP,DRXTMFAT,1178,DRXTOT,DNAM_A
NeuPP,DRXTMFAT,1178,DRXTOT,DNAM_A
WTDN4YR,DRXTMFAT,2078,DRXTOT,DNAM_A
XY_Estimation,DRXTNIAC,1178,DRXTOT,DNAM_A
HorvathAge,DRXTNIAC,1178,DRXTOT,DNAM_A
HannumAge,DRXTNIAC,1178,DRXTOT,DNAM_A
SkinBloodAge,DRXTNIAC,1178,DRXTOT,DNAM_A
PhenoAge,DRXTNIAC,1178,DRXTOT,DNAM_A
GDF15Mort,DRXTNIAC,1178,DRXTOT,DNAM_A
B2MMort,DRXTNIAC,1178,DRXTOT,DNAM_A
CystatinCMort,DRXTNIAC,1178,DRXTOT,DNAM_A
TIMP1Mort,DRXTNIAC,1178,DRXTOT,DNAM_A
ADMMort,DRXTNIAC,1178,DRXTOT,DNAM_A
PAI1Mort,DRXTNIAC,1178,DRXTOT,DNAM_A
LeptinMort,DRXTNIAC,1178,DRXTOT,DNAM_A
PACKYRSMort,DRXTNIAC,1178,DRXTOT,DNAM_A
CRPMort,DRXTNIAC,1178,DRXTOT,DNAM_A
logA1CMort,DRXTNIAC,1178,DRXTOT,DNAM_A
GrimAgeMort,DRXTNIAC,1178,DRXTOT,DNAM_A
GrimAge2Mort,DRXTNIAC,1178,DRXTOT,DNAM_A
HorvathTelo,DRXTNIAC,1178,DRXTOT,DNAM_A
YangCell,DRXTNIAC,1178,DRXTOT,DNAM_A
ZhangAge,DRXTNIAC,1178,DRXTOT,DNAM_A
LinAge,DRXTNIAC,1178,DRXTOT,DNAM_A
WeidnerAge,DRXTNIAC,1178,DRXTOT,DNAM_A
VidalBraloAge,DRXTNIAC,1178,DRXTOT,DNAM_A
DunedinPoAm,DRXTNIAC,1178,DRXTOT,DNAM_A
CD8TPP,DRXTNIAC,1178,DRXTOT,DNAM_A
CD4TPP,DRXTNIAC,1178,DRXTOT,DNAM_A
Nkcell,DRXTNIAC,1178,DRXTOT,DNAM_A
Bcell,DRXTNIAC,1178,DRXTOT,DNAM_A
MonoPP,DRXTNIAC,1178,DRXTOT,DNAM_A
NeuPP,DRXTNIAC,1178,DRXTOT,DNAM_A
WTDN4YR,DRXTNIAC,2078,DRXTOT,DNAM_A
XY_Estimation,DRXTP182,1178,DRXTOT,DNAM_A
HorvathAge,DRXTP182,1178,DRXTOT,DNAM_A
HannumAge,DRXTP182,1178,DRXTOT,DNAM_A
SkinBloodAge,DRXTP182,1178,DRXTOT,DNAM_A
PhenoAge,DRXTP182,1178,DRXTOT,DNAM_A
GDF15Mort,DRXTP182,1178,DRXTOT,DNAM_A
B2MMort,DRXTP182,1178,DRXTOT,DNAM_A
CystatinCMort,DRXTP182,1178,DRXTOT,DNAM_A
TIMP1Mort,DRXTP182,1178,DRXTOT,DNAM_A
ADMMort,DRXTP182,1178,DRXTOT,DNAM_A
PAI1Mort,DRXTP182,1178,DRXTOT,DNAM_A
LeptinMort,DRXTP182,1178,DRXTOT,DNAM_A
PACKYRSMort,DRXTP182,1178,DRXTOT,DNAM_A
CRPMort,DRXTP182,1178,DRXTOT,DNAM_A
logA1CMort,DRXTP182,1178,DRXTOT,DNAM_A
GrimAgeMort,DRXTP182,1178,DRXTOT,DNAM_A
GrimAge2Mort,DRXTP182,1178,DRXTOT,DNAM_A
HorvathTelo,DRXTP182,1178,DRXTOT,DNAM_A
YangCell,DRXTP182,1178,DRXTOT,DNAM_A
ZhangAge,DRXTP182,1178,DRXTOT,DNAM_A
LinAge,DRXTP182,1178,DRXTOT,DNAM_A
WeidnerAge,DRXTP182,1178,DRXTOT,DNAM_A
VidalBraloAge,DRXTP182,1178,DRXTOT,DNAM_A
DunedinPoAm,DRXTP182,1178,DRXTOT,DNAM_A
CD8TPP,DRXTP182,1178,DRXTOT,DNAM_A
CD4TPP,DRXTP182,1178,DRXTOT,DNAM_A
Nkcell,DRXTP182,1178,DRXTOT,DNAM_A
Bcell,DRXTP182,1178,DRXTOT,DNAM_A
MonoPP,DRXTP182,1178,DRXTOT,DNAM_A
NeuPP,DRXTP182,1178,DRXTOT,DNAM_A
WTDN4YR,DRXTP182,2078,DRXTOT,DNAM_A
XY_Estimation,DRXTP183,1178,DRXTOT,DNAM_A
HorvathAge,DRXTP183,1178,DRXTOT,DNAM_A
HannumAge,DRXTP183,1178,DRXTOT,DNAM_A
SkinBloodAge,DRXTP183,1178,DRXTOT,DNAM_A
PhenoAge,DRXTP183,1178,DRXTOT,DNAM_A
GDF15Mort,DRXTP183,1178,DRXTOT,DNAM_A
B2MMort,DRXTP183,1178,DRXTOT,DNAM_A
CystatinCMort,DRXTP183,1178,DRXTOT,DNAM_A
TIMP1Mort,DRXTP183,1178,DRXTOT,DNAM_A
ADMMort,DRXTP183,1178,DRXTOT,DNAM_A
PAI1Mort,DRXTP183,1178,DRXTOT,DNAM_A
LeptinMort,DRXTP183,1178,DRXTOT,DNAM_A
PACKYRSMort,DRXTP183,1178,DRXTOT,DNAM_A
CRPMort,DRXTP183,1178,DRXTOT,DNAM_A
logA1CMort,DRXTP183,1178,DRXTOT,DNAM_A
GrimAgeMort,DRXTP183,1178,DRXTOT,DNAM_A
GrimAge2Mort,DRXTP183,1178,DRXTOT,DNAM_A
HorvathTelo,DRXTP183,1178,DRXTOT,DNAM_A
YangCell,DRXTP183,1178,DRXTOT,DNAM_A
ZhangAge,DRXTP183,1178,DRXTOT,DNAM_A
LinAge,DRXTP183,1178,DRXTOT,DNAM_A
WeidnerAge,DRXTP183,1178,DRXTOT,DNAM_A
VidalBraloAge,DRXTP183,1178,DRXTOT,DNAM_A
DunedinPoAm,DRXTP183,1178,DRXTOT,DNAM_A
CD8TPP,DRXTP183,1178,DRXTOT,DNAM_A
CD4TPP,DRXTP183,1178,DRXTOT,DNAM_A
Nkcell,DRXTP183,1178,DRXTOT,DNAM_A
Bcell,DRXTP183,1178,DRXTOT,DNAM_A
MonoPP,DRXTP183,1178,DRXTOT,DNAM_A
NeuPP,DRXTP183,1178,DRXTOT,DNAM_A
WTDN4YR,DRXTP183,2078,DRXTOT,DNAM_A
XY_Estimation,DRXTP184,1178,DRXTOT,DNAM_A
HorvathAge,DRXTP184,1178,DRXTOT,DNAM_A
HannumAge,DRXTP184,1178,DRXTOT,DNAM_A
SkinBloodAge,DRXTP184,1178,DRXTOT,DNAM_A
PhenoAge,DRXTP184,1178,DRXTOT,DNAM_A
GDF15Mort,DRXTP184,1178,DRXTOT,DNAM_A
B2MMort,DRXTP184,1178,DRXTOT,DNAM_A
CystatinCMort,DRXTP184,1178,DRXTOT,DNAM_A
TIMP1Mort,DRXTP184,1178,DRXTOT,DNAM_A
ADMMort,DRXTP184,1178,DRXTOT,DNAM_A
PAI1Mort,DRXTP184,1178,DRXTOT,DNAM_A
LeptinMort,DRXTP184,1178,DRXTOT,DNAM_A
PACKYRSMort,DRXTP184,1178,DRXTOT,DNAM_A
CRPMort,DRXTP184,1178,DRXTOT,DNAM_A
logA1CMort,DRXTP184,1178,DRXTOT,DNAM_A
GrimAgeMort,DRXTP184,1178,DRXTOT,DNAM_A
GrimAge2Mort,DRXTP184,1178,DRXTOT,DNAM_A
HorvathTelo,DRXTP184,1178,DRXTOT,DNAM_A
YangCell,DRXTP184,1178,DRXTOT,DNAM_A
ZhangAge,DRXTP184,1178,DRXTOT,DNAM_A
LinAge,DRXTP184,1178,DRXTOT,DNAM_A
WeidnerAge,DRXTP184,1178,DRXTOT,DNAM_A
VidalBraloAge,DRXTP184,1178,DRXTOT,DNAM_A
DunedinPoAm,DRXTP184,1178,DRXTOT,DNAM_A
CD8TPP,DRXTP184,1178,DRXTOT,DNAM_A
CD4TPP,DRXTP184,1178,DRXTOT,DNAM_A
Nkcell,DRXTP184,1178,DRXTOT,DNAM_A
Bcell,DRXTP184,1178,DRXTOT,DNAM_A
MonoPP,DRXTP184,1178,DRXTOT,DNAM_A
NeuPP,DRXTP184,1178,DRXTOT,DNAM_A
WTDN4YR,DRXTP184,2078,DRXTOT,DNAM_A
XY_Estimation,DRXTP204,1178,DRXTOT,DNAM_A
HorvathAge,DRXTP204,1178,DRXTOT,DNAM_A
HannumAge,DRXTP204,1178,DRXTOT,DNAM_A
SkinBloodAge,DRXTP204,1178,DRXTOT,DNAM_A
PhenoAge,DRXTP204,1178,DRXTOT,DNAM_A
GDF15Mort,DRXTP204,1178,DRXTOT,DNAM_A
B2MMort,DRXTP204,1178,DRXTOT,DNAM_A
CystatinCMort,DRXTP204,1178,DRXTOT,DNAM_A
TIMP1Mort,DRXTP204,1178,DRXTOT,DNAM_A
ADMMort,DRXTP204,1178,DRXTOT,DNAM_A
PAI1Mort,DRXTP204,1178,DRXTOT,DNAM_A
LeptinMort,DRXTP204,1178,DRXTOT,DNAM_A
PACKYRSMort,DRXTP204,1178,DRXTOT,DNAM_A
CRPMort,DRXTP204,1178,DRXTOT,DNAM_A
logA1CMort,DRXTP204,1178,DRXTOT,DNAM_A
GrimAgeMort,DRXTP204,1178,DRXTOT,DNAM_A
GrimAge2Mort,DRXTP204,1178,DRXTOT,DNAM_A
HorvathTelo,DRXTP204,1178,DRXTOT,DNAM_A
YangCell,DRXTP204,1178,DRXTOT,DNAM_A
ZhangAge,DRXTP204,1178,DRXTOT,DNAM_A
LinAge,DRXTP204,1178,DRXTOT,DNAM_A
WeidnerAge,DRXTP204,1178,DRXTOT,DNAM_A
VidalBraloAge,DRXTP204,1178,DRXTOT,DNAM_A
DunedinPoAm,DRXTP204,1178,DRXTOT,DNAM_A
CD8TPP,DRXTP204,1178,DRXTOT,DNAM_A
CD4TPP,DRXTP204,1178,DRXTOT,DNAM_A
Nkcell,DRXTP204,1178,DRXTOT,DNAM_A
Bcell,DRXTP204,1178,DRXTOT,DNAM_A
MonoPP,DRXTP204,1178,DRXTOT,DNAM_A
NeuPP,DRXTP204,1178,DRXTOT,DNAM_A
WTDN4YR,DRXTP204,2078,DRXTOT,DNAM_A
XY_Estimation,DRXTP205,1178,DRXTOT,DNAM_A
HorvathAge,DRXTP205,1178,DRXTOT,DNAM_A
HannumAge,DRXTP205,1178,DRXTOT,DNAM_A
SkinBloodAge,DRXTP205,1178,DRXTOT,DNAM_A
PhenoAge,DRXTP205,1178,DRXTOT,DNAM_A
GDF15Mort,DRXTP205,1178,DRXTOT,DNAM_A
B2MMort,DRXTP205,1178,DRXTOT,DNAM_A
CystatinCMort,DRXTP205,1178,DRXTOT,DNAM_A
TIMP1Mort,DRXTP205,1178,DRXTOT,DNAM_A
ADMMort,DRXTP205,1178,DRXTOT,DNAM_A
PAI1Mort,DRXTP205,1178,DRXTOT,DNAM_A
LeptinMort,DRXTP205,1178,DRXTOT,DNAM_A
PACKYRSMort,DRXTP205,1178,DRXTOT,DNAM_A
CRPMort,DRXTP205,1178,DRXTOT,DNAM_A
logA1CMort,DRXTP205,1178,DRXTOT,DNAM_A
GrimAgeMort,DRXTP205,1178,DRXTOT,DNAM_A
GrimAge2Mort,DRXTP205,1178,DRXTOT,DNAM_A
HorvathTelo,DRXTP205,1178,DRXTOT,DNAM_A
YangCell,DRXTP205,1178,DRXTOT,DNAM_A
ZhangAge,DRXTP205,1178,DRXTOT,DNAM_A
LinAge,DRXTP205,1178,DRXTOT,DNAM_A
WeidnerAge,DRXTP205,1178,DRXTOT,DNAM_A
VidalBraloAge,DRXTP205,1178,DRXTOT,DNAM_A
DunedinPoAm,DRXTP205,1178,DRXTOT,DNAM_A
CD8TPP,DRXTP205,1178,DRXTOT,DNAM_A
CD4TPP,DRXTP205,1178,DRXTOT,DNAM_A
Nkcell,DRXTP205,1178,DRXTOT,DNAM_A
Bcell,DRXTP205,1178,DRXTOT,DNAM_A
MonoPP,DRXTP205,1178,DRXTOT,DNAM_A
NeuPP,DRXTP205,1178,DRXTOT,DNAM_A
WTDN4YR,DRXTP205,2078,DRXTOT,DNAM_A
XY_Estimation,DRXTP225,1178,DRXTOT,DNAM_A
HorvathAge,DRXTP225,1178,DRXTOT,DNAM_A
HannumAge,DRXTP225,1178,DRXTOT,DNAM_A
SkinBloodAge,DRXTP225,1178,DRXTOT,DNAM_A
PhenoAge,DRXTP225,1178,DRXTOT,DNAM_A
GDF15Mort,DRXTP225,1178,DRXTOT,DNAM_A
B2MMort,DRXTP225,1178,DRXTOT,DNAM_A
CystatinCMort,DRXTP225,1178,DRXTOT,DNAM_A
TIMP1Mort,DRXTP225,1178,DRXTOT,DNAM_A
ADMMort,DRXTP225,1178,DRXTOT,DNAM_A
PAI1Mort,DRXTP225,1178,DRXTOT,DNAM_A
LeptinMort,DRXTP225,1178,DRXTOT,DNAM_A
PACKYRSMort,DRXTP225,1178,DRXTOT,DNAM_A
CRPMort,DRXTP225,1178,DRXTOT,DNAM_A
logA1CMort,DRXTP225,1178,DRXTOT,DNAM_A
GrimAgeMort,DRXTP225,1178,DRXTOT,DNAM_A
GrimAge2Mort,DRXTP225,1178,DRXTOT,DNAM_A
HorvathTelo,DRXTP225,1178,DRXTOT,DNAM_A
YangCell,DRXTP225,1178,DRXTOT,DNAM_A
ZhangAge,DRXTP225,1178,DRXTOT,DNAM_A
LinAge,DRXTP225,1178,DRXTOT,DNAM_A
WeidnerAge,DRXTP225,1178,DRXTOT,DNAM_A
VidalBraloAge,DRXTP225,1178,DRXTOT,DNAM_A
DunedinPoAm,DRXTP225,1178,DRXTOT,DNAM_A
CD8TPP,DRXTP225,1178,DRXTOT,DNAM_A
CD4TPP,DRXTP225,1178,DRXTOT,DNAM_A
Nkcell,DRXTP225,1178,DRXTOT,DNAM_A
Bcell,DRXTP225,1178,DRXTOT,DNAM_A
MonoPP,DRXTP225,1178,DRXTOT,DNAM_A
NeuPP,DRXTP225,1178,DRXTOT,DNAM_A
WTDN4YR,DRXTP225,2078,DRXTOT,DNAM_A
XY_Estimation,DRXTP226,1178,DRXTOT,DNAM_A
HorvathAge,DRXTP226,1178,DRXTOT,DNAM_A
HannumAge,DRXTP226,1178,DRXTOT,DNAM_A
SkinBloodAge,DRXTP226,1178,DRXTOT,DNAM_A
PhenoAge,DRXTP226,1178,DRXTOT,DNAM_A
GDF15Mort,DRXTP226,1178,DRXTOT,DNAM_A
B2MMort,DRXTP226,1178,DRXTOT,DNAM_A
CystatinCMort,DRXTP226,1178,DRXTOT,DNAM_A
TIMP1Mort,DRXTP226,1178,DRXTOT,DNAM_A
ADMMort,DRXTP226,1178,DRXTOT,DNAM_A
PAI1Mort,DRXTP226,1178,DRXTOT,DNAM_A
LeptinMort,DRXTP226,1178,DRXTOT,DNAM_A
PACKYRSMort,DRXTP226,1178,DRXTOT,DNAM_A
CRPMort,DRXTP226,1178,DRXTOT,DNAM_A
logA1CMort,DRXTP226,1178,DRXTOT,DNAM_A
GrimAgeMort,DRXTP226,1178,DRXTOT,DNAM_A
GrimAge2Mort,DRXTP226,1178,DRXTOT,DNAM_A
HorvathTelo,DRXTP226,1178,DRXTOT,DNAM_A
YangCell,DRXTP226,1178,DRXTOT,DNAM_A
ZhangAge,DRXTP226,1178,DRXTOT,DNAM_A
LinAge,DRXTP226,1178,DRXTOT,DNAM_A
WeidnerAge,DRXTP226,1178,DRXTOT,DNAM_A
VidalBraloAge,DRXTP226,1178,DRXTOT,DNAM_A
DunedinPoAm,DRXTP226,1178,DRXTOT,DNAM_A
CD8TPP,DRXTP226,1178,DRXTOT,DNAM_A
CD4TPP,DRXTP226,1178,DRXTOT,DNAM_A
Nkcell,DRXTP226,1178,DRXTOT,DNAM_A
Bcell,DRXTP226,1178,DRXTOT,DNAM_A
MonoPP,DRXTP226,1178,DRXTOT,DNAM_A
NeuPP,DRXTP226,1178,DRXTOT,DNAM_A
WTDN4YR,DRXTP226,2078,DRXTOT,DNAM_A
XY_Estimation,DRXTPFAT,1178,DRXTOT,DNAM_A
HorvathAge,DRXTPFAT,1178,DRXTOT,DNAM_A
HannumAge,DRXTPFAT,1178,DRXTOT,DNAM_A
SkinBloodAge,DRXTPFAT,1178,DRXTOT,DNAM_A
PhenoAge,DRXTPFAT,1178,DRXTOT,DNAM_A
GDF15Mort,DRXTPFAT,1178,DRXTOT,DNAM_A
B2MMort,DRXTPFAT,1178,DRXTOT,DNAM_A
CystatinCMort,DRXTPFAT,1178,DRXTOT,DNAM_A
TIMP1Mort,DRXTPFAT,1178,DRXTOT,DNAM_A
ADMMort,DRXTPFAT,1178,DRXTOT,DNAM_A
PAI1Mort,DRXTPFAT,1178,DRXTOT,DNAM_A
LeptinMort,DRXTPFAT,1178,DRXTOT,DNAM_A
PACKYRSMort,DRXTPFAT,1178,DRXTOT,DNAM_A
CRPMort,DRXTPFAT,1178,DRXTOT,DNAM_A
logA1CMort,DRXTPFAT,1178,DRXTOT,DNAM_A
GrimAgeMort,DRXTPFAT,1178,DRXTOT,DNAM_A
GrimAge2Mort,DRXTPFAT,1178,DRXTOT,DNAM_A
HorvathTelo,DRXTPFAT,1178,DRXTOT,DNAM_A
YangCell,DRXTPFAT,1178,DRXTOT,DNAM_A
ZhangAge,DRXTPFAT,1178,DRXTOT,DNAM_A
LinAge,DRXTPFAT,1178,DRXTOT,DNAM_A
WeidnerAge,DRXTPFAT,1178,DRXTOT,DNAM_A
VidalBraloAge,DRXTPFAT,1178,DRXTOT,DNAM_A
DunedinPoAm,DRXTPFAT,1178,DRXTOT,DNAM_A
CD8TPP,DRXTPFAT,1178,DRXTOT,DNAM_A
CD4TPP,DRXTPFAT,1178,DRXTOT,DNAM_A
Nkcell,DRXTPFAT,1178,DRXTOT,DNAM_A
Bcell,DRXTPFAT,1178,DRXTOT,DNAM_A
MonoPP,DRXTPFAT,1178,DRXTOT,DNAM_A
NeuPP,DRXTPFAT,1178,DRXTOT,DNAM_A
WTDN4YR,DRXTPFAT,2078,DRXTOT,DNAM_A
XY_Estimation,DRXTPHOS,1178,DRXTOT,DNAM_A
HorvathAge,DRXTPHOS,1178,DRXTOT,DNAM_A
HannumAge,DRXTPHOS,1178,DRXTOT,DNAM_A
SkinBloodAge,DRXTPHOS,1178,DRXTOT,DNAM_A
PhenoAge,DRXTPHOS,1178,DRXTOT,DNAM_A
GDF15Mort,DRXTPHOS,1178,DRXTOT,DNAM_A
B2MMort,DRXTPHOS,1178,DRXTOT,DNAM_A
CystatinCMort,DRXTPHOS,1178,DRXTOT,DNAM_A
TIMP1Mort,DRXTPHOS,1178,DRXTOT,DNAM_A
ADMMort,DRXTPHOS,1178,DRXTOT,DNAM_A
PAI1Mort,DRXTPHOS,1178,DRXTOT,DNAM_A
LeptinMort,DRXTPHOS,1178,DRXTOT,DNAM_A
PACKYRSMort,DRXTPHOS,1178,DRXTOT,DNAM_A
CRPMort,DRXTPHOS,1178,DRXTOT,DNAM_A
logA1CMort,DRXTPHOS,1178,DRXTOT,DNAM_A
GrimAgeMort,DRXTPHOS,1178,DRXTOT,DNAM_A
GrimAge2Mort,DRXTPHOS,1178,DRXTOT,DNAM_A
HorvathTelo,DRXTPHOS,1178,DRXTOT,DNAM_A
YangCell,DRXTPHOS,1178,DRXTOT,DNAM_A
ZhangAge,DRXTPHOS,1178,DRXTOT,DNAM_A
LinAge,DRXTPHOS,1178,DRXTOT,DNAM_A
WeidnerAge,DRXTPHOS,1178,DRXTOT,DNAM_A
VidalBraloAge,DRXTPHOS,1178,DRXTOT,DNAM_A
DunedinPoAm,DRXTPHOS,1178,DRXTOT,DNAM_A
CD8TPP,DRXTPHOS,1178,DRXTOT,DNAM_A
CD4TPP,DRXTPHOS,1178,DRXTOT,DNAM_A
Nkcell,DRXTPHOS,1178,DRXTOT,DNAM_A
